time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
81.0181886, 0.1, 0.1, 0.102557079, 0.189401902, -0.0199685126, 0.969886691, -1.89403679e-005, -0.243556577, 0.243556577, -1.62724625e-005, 0.969886691, -2.2333276e-005, -1, -1.11693937e-005, 0.969886708, -9.88735725e-006, -0.243556511, 0.243556511, -9.26170601e-006, 0.969886708, -1.18453652e-005, -1, -6.57467532e-006, 0.258146582, -0.172035669, -0.171354053, 0, 0, 0, 0, 0, 0, 0, 0.279644873, -0.181617725, -0.161828174, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0189119, 0.1, 0.1, 0.102557079, 0.189401903, -0.0199690123, 0.969886654, 1.96088287e-005, -0.243556726, 0.243556726, -2.42686902e-006, 0.969886654, 1.84272609e-005, -1, -7.12964998e-006, 0.969886653, 1.67768021e-005, -0.243556729, 0.243556729, 1.26867423e-005, 0.969886653, 1.93615379e-005, -1, 8.21859893e-006, 0.258146582, -0.172035669, -0.171354053, 0, 0, 0, 0, 0, 0, 0, 0.279644873, -0.181617725, -0.161828174, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0196325, 0.1, 0.1, 0.102557077, 0.189401903, -0.0199693062, 0.969886713, -1.14790533e-005, -0.24355649, 0.24355649, 5.00997295e-006, 0.969886713, -9.91316984e-006, -1, 7.65490413e-006, 0.969886696, -2.3853113e-005, -0.243556556, 0.243556556, 7.33413001e-006, 0.969886697, -2.13485415e-005, -1, 1.29228572e-005, 0.258146582, -0.172035669, -0.171354053, 0, 0, 0, 0, 0, 0, 0, 0.279644873, -0.181617725, -0.161828174, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0203821, 0.1, 0.1, 0.102557079, 0.189401903, -0.019969132, 0.969886782, -1.28912479e-005, -0.243556214, 0.243556214, 1.0001044e-005, 0.969886782, -1.00672346e-005, -1, 1.28396239e-005, 0.969886776, 7.80409122e-006, -0.243556239, 0.243556239, 1.09160154e-005, 0.969886776, 1.02277485e-005, -1, 8.68656388e-006, 0.257702051, -0.171581006, -0.171117261, 0, 0, 0, 0, 0, 0, 0, 0.279698584, -0.181239844, -0.161591504, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.021105, 0.1, 0.1, 0.102557079, 0.189401902, -0.0199686273, 0.969886753, 2.01905559e-005, -0.243556329, 0.243556329, 1.21270044e-005, 0.969886753, 2.25361614e-005, -1, 6.84428325e-006, 0.969886768, 1.46442817e-005, -0.243556269, 0.243556269, -4.95599501e-006, 0.969886769, 1.29962314e-005, -1, -8.3734606e-006, 0.257702051, -0.171581006, -0.171117261, 0, 0, 0, 0, 0, 0, 0, 0.279698584, -0.181239844, -0.161591504, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0221332, 0.1, 0.1, 0.102557075, 0.189401898, -0.019964718, 0.969886628, -3.20506336e-005, -0.243556828, 0.243556828, -2.61864782e-005, 0.969886628, -3.74633766e-005, -0.999999999, -1.75917644e-005, 0.96988665, -3.43744712e-005, -0.243556737, 0.243556736, -3.62702151e-005, 0.969886651, -4.2173196e-005, -0.999999999, -2.68058634e-005, 0.257702051, -0.171581006, -0.171117261, 0, 0, 0, 0, 0, 0, 0, 0.279698584, -0.181239844, -0.161591504, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0228909, 0.1, 0.1, 0.102557077, 0.189401898, -0.0199608404, 0.969886613, 1.6816195e-005, -0.243556888, 0.243556888, -1.87917148e-005, 0.969886613, 1.17329508e-005, -1, -2.23215328e-005, 0.969886604, 2.76013718e-005, -0.243556921, 0.243556921, -9.89669722e-006, 0.969886605, 2.43597917e-005, -1, -1.63211792e-005, 0.257702051, -0.171581006, -0.171117261, 0, 0, 0, 0, 0, 0, 0, 0.279698584, -0.181239844, -0.161591504, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0236322, 0.1, 0.1, 0.102557075, 0.189401898, -0.0199596034, 0.96988672, 2.5817384e-005, -0.24355646, 0.243556461, -7.05209002e-006, 0.96988672, 2.33223558e-005, -1, -1.31277191e-005, 0.969886694, -7.53004455e-006, -0.243556566, 0.243556566, 5.29032895e-006, 0.969886694, -6.01479566e-006, -1, 6.96501145e-006, 0.257702051, -0.171581006, -0.171117261, 0, 0, 0, 0, 0, 0, 0, 0.279698584, -0.181239844, -0.161591504, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.024411, 0.1, 0.1, 0.102557078, 0.189401898, -0.0199609422, 0.969886799, -2.20822693e-005, -0.243556148, 0.243556148, -3.62333876e-007, 0.969886799, -2.15055502e-005, -1, 5.02684961e-006, 0.969886795, -1.00284508e-005, -0.243556163, 0.243556163, 1.11921939e-005, 0.969886795, -7.00053425e-006, -1, 1.3297652e-005, 0.257702051, -0.171581006, -0.171117261, 0, 0, 0, 0, 0, 0, 0, 0.279698584, -0.181239844, -0.161591504, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
81.0251888, 0.1, 0.1, 0.10255708, 0.189401898, -0.0199637963, 0.969886735, 2.62028406e-005, -0.243556402, 0.243556402, 2.03647744e-005, 0.969886735, 3.03737587e-005, -0.999999999, 1.3369655e-005, 0.969886758, 2.93688492e-005, -0.24355631, 0.243556309, 1.42581126e-005, 0.969886758, 3.19571112e-005, -0.999999999, 6.67578608e-006, 0.257382031, -0.172044458, -0.170941382, 0, 0, 0, 0, 0, 0, 0, 0.279698584, -0.181239844, -0.161591504, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
