time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
39.6955597, 0.1, 0.1, 0.0677883713, 0.200941732, -0.0199652631, 0.166404028, -0.135272729, -0.190646606, 0, 0, 0, 0, 0, 0, 0, 0.250371631, -0.0898640625, -0.153677588, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.6962593, 0.1, 0.1, 0.0677883649, 0.200941737, -0.0199675438, 0.166404028, -0.135272729, -0.190646606, 0, 0, 0, 0, 0, 0, 0, 0.250371631, -0.0898640625, -0.153677588, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.6969567, 0.1, 0.1, 0.0677883703, 0.200941741, -0.019970305, 0.166404028, -0.135272729, -0.190646606, 0, 0, 0, 0, 0, 0, 0, 0.250371631, -0.0898640625, -0.153677588, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.6976503, 0.1, 0.1, 0.0677883605, 0.200941751, -0.0199727081, 0.166404028, -0.135272729, -0.190646606, 0, 0, 0, 0, 0, 0, 0, 0.250371631, -0.0898640625, -0.153677588, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.6983564, 0.1, 0.1, 0.0677883583, 0.200941753, -0.0199739817, 0.166404028, -0.135272729, -0.190646606, 0, 0, 0, 0, 0, 0, 0, 0.250371631, -0.0898640625, -0.153677588, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.6990706, 0.1, 0.1, 0.0677883652, 0.200941762, -0.0199738034, 0.166707813, -0.135703589, -0.19099458, 0, 0, 0, 0, 0, 0, 0, 0.250371631, -0.0898640625, -0.153677588, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.6997866, 0.1, 0.1, 0.0677883548, 0.200941761, -0.0199721279, 0.166707813, -0.135703589, -0.19099458, 0, 0, 0, 0, 0, 0, 0, 0.25041167, -0.0912446777, -0.153361475, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.7004801, 0.1, 0.1, 0.0677883568, 0.20094177, -0.0199698144, 0.166707813, -0.135703589, -0.19099458, 0, 0, 0, 0, 0, 0, 0, 0.25041167, -0.0912446777, -0.153361475, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.7011798, 0.1, 0.1, 0.0677883589, 0.200941777, -0.0199675984, 0.166707813, -0.135703589, -0.19099458, 0, 0, 0, 0, 0, 0, 0, 0.25041167, -0.0912446777, -0.153361475, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.701906, 0.1, 0.1, 0.0677883423, 0.200941779, -0.0199659046, 0.166226904, -0.13585603, -0.191494629, 0, 0, 0, 0, 0, 0, 0, 0.2499271, -0.0925720703, -0.153638428, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.7025983, 0.1, 0.1, 0.0677883475, 0.200941788, -0.0199653956, 0.166226904, -0.13585603, -0.191494629, 0, 0, 0, 0, 0, 0, 0, 0.2499271, -0.0925720703, -0.153638428, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.7032992, 0.1, 0.1, 0.0677883465, 0.200941796, -0.0199661715, 0.166226904, -0.13585603, -0.191494629, 0, 0, 0, 0, 0, 0, 0, 0.2499271, -0.0925720703, -0.153638428, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.704003, 0.1, 0.1, 0.0677883338, 0.200941798, -0.0199679459, 0.166226904, -0.13585603, -0.191494629, 0, 0, 0, 0, 0, 0, 0, 0.2499271, -0.0925720703, -0.153638428, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.7047031, 0.1, 0.1, 0.0677883421, 0.200941805, -0.019970049, 0.166226904, -0.13585603, -0.191494629, 0, 0, 0, 0, 0, 0, 0, 0.2499271, -0.0925720703, -0.153638428, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.7054003, 0.1, 0.1, 0.0677883384, 0.200941809, -0.0199719015, 0.166226904, -0.13585603, -0.191494629, 0, 0, 0, 0, 0, 0, 0, 0.2499271, -0.0925720703, -0.153638428, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
39.7060998, 0.1, 0.1, 0.0677883316, 0.200941813, -0.0199729563, 0.166226904, -0.13585603, -0.191494629, 0, 0, 0, 0, 0, 0, 0, 0.2499271, -0.0925720703, -0.153638428, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
