time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, indexPosX, indexPosY, indexPosZ, indexContact, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, thumbPosX, thumbPosY, thumbPosZ, thumbContact, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, hoopSuccess, targetSuccess, trialSuccess, 
64.5275621, 0.1, 0.1, 0.150000009, -0.200000049, -0.019961754, 0.12549895, -0.241434937, -0.0268192139, 0, 0, 0, 0, 0, 0, 0, 0.191669531, -0.18654043, -0.0324873047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5282295, 0.1, 0.1, 0.150000018, -0.200000055, -0.0199643004, 0.12549895, -0.241434937, -0.0268192139, 0, 0, 0, 0, 0, 0, 0, 0.191669531, -0.18654043, -0.0324873047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5289107, 0.1, 0.1, 0.150000011, -0.200000057, -0.0199685672, 0.12549895, -0.241434937, -0.0268192139, 0, 0, 0, 0, 0, 0, 0, 0.191669531, -0.18654043, -0.0324873047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5295705, 0.1, 0.1, 0.150000011, -0.200000044, -0.0199731234, 0.12549895, -0.241434937, -0.0268192139, 0, 0, 0, 0, 0, 0, 0, 0.191669531, -0.18654043, -0.0324873047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5302344, 0.1, 0.1, 0.150000018, -0.200000054, -0.0199768576, 0.12549895, -0.241434937, -0.0268192139, 0, 0, 0, 0, 0, 0, 0, 0.191669531, -0.18654043, -0.0324873047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.530895, 0.1, 0.1, 0.150000016, -0.200000064, -0.0199788065, 0.12549895, -0.241434937, -0.0268192139, 0, 0, 0, 0, 0, 0, 0, 0.191669531, -0.18654043, -0.0324873047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.531642, 0.1, 0.1, 0.15000001, -0.200000046, -0.0199776075, 0.126452197, -0.241017773, -0.0279252686, 0, 0, 0, 0, 0, 0, 0, 0.191317383, -0.186377246, -0.0327921875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5323175, 0.1, 0.1, 0.15000001, -0.200000046, -0.019974371, 0.126452197, -0.241017773, -0.0279252686, 0, 0, 0, 0, 0, 0, 0, 0.191317383, -0.186377246, -0.0327921875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5329792, 0.1, 0.1, 0.150000014, -0.200000062, -0.0199705212, 0.126452197, -0.241017773, -0.0279252686, 0, 0, 0, 0, 0, 0, 0, 0.191317383, -0.186377246, -0.0327921875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5336627, 0.1, 0.1, 0.150000011, -0.200000053, -0.0199669108, 0.126452197, -0.241017773, -0.0279252686, 0, 0, 0, 0, 0, 0, 0, 0.191317383, -0.186377246, -0.0327921875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5343335, 0.1, 0.1, 0.150000008, -0.200000051, -0.0199644928, 0.127913452, -0.240998145, -0.0293958984, 0, 0, 0, 0, 0, 0, 0, 0.191404883, -0.186159131, -0.0333037109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5349934, 0.1, 0.1, 0.150000012, -0.200000055, -0.0199642184, 0.127913452, -0.240998145, -0.0293958984, 0, 0, 0, 0, 0, 0, 0, 0.191404883, -0.186159131, -0.0333037109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.535799, 0.1, 0.1, 0.15000001, -0.200000052, -0.019965392, 0.127913452, -0.240998145, -0.0293958984, 0, 0, 0, 0, 0, 0, 0, 0.191404883, -0.186159131, -0.0333037109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5367642, 0.1, 0.1, 0.150000012, -0.200000057, -0.0199641798, 0.127913452, -0.240998145, -0.0293958984, 0, 0, 0, 0, 0, 0, 0, 0.191404883, -0.186159131, -0.0333037109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5377251, 0.1, 0.1, 0.150000013, -0.200000053, -0.0199608145, 0.127913452, -0.240998145, -0.0293958984, 0, 0, 0, 0, 0, 0, 0, 0.191404883, -0.186159131, -0.0333037109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.538653, 0.1, 0.1, 0.150000012, -0.200000055, -0.0199572609, 0.127913452, -0.240998145, -0.0293958984, 0, 0, 0, 0, 0, 0, 0, 0.191404883, -0.186159131, -0.0333037109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5395784, 0.1, 0.1, 0.150000013, -0.200000056, -0.0199547111, 0.128066284, -0.241126904, -0.0308595703, 0, 0, 0, 0, 0, 0, 0, 0.190917871, -0.186472314, -0.033452002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5405273, 0.1, 0.1, 0.150000014, -0.200000054, -0.0199541851, 0.128066284, -0.241126904, -0.0308595703, 0, 0, 0, 0, 0, 0, 0, 0.190917871, -0.186472314, -0.033452002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5414905, 0.1, 0.1, 0.150000009, -0.200000061, -0.0199551342, 0.128066284, -0.241126904, -0.0308595703, 0, 0, 0, 0, 0, 0, 0, 0.190917871, -0.186472314, -0.033452002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5423823, 0.1, 0.1, 0.150000011, -0.200000057, -0.0199575801, 0.128066284, -0.241126904, -0.0308595703, 0, 0, 0, 0, 0, 0, 0, 0.190917871, -0.186472314, -0.033452002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5433452, 0.1, 0.1, 0.150000001, -0.200000071, -0.0199608713, 0.128066284, -0.241126904, -0.0308595703, 0, 0, 0, 0, 0, 0, 0, 0.190917871, -0.186472314, -0.033452002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5442741, 0.1, 0.1, 0.150000015, -0.200000049, -0.0199625487, 0.12792959, -0.24102583, -0.0301826416, 0, 0, 0, 0, 0, 0, 0, 0.190487256, -0.186410303, -0.0332382812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.544942, 0.1, 0.1, 0.150000019, -0.200000055, -0.0199651865, 0.12792959, -0.24102583, -0.0301826416, 0, 0, 0, 0, 0, 0, 0, 0.190487256, -0.186410303, -0.0332382812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5456044, 0.1, 0.1, 0.150000008, -0.200000061, -0.0199693221, 0.12792959, -0.24102583, -0.0301826416, 0, 0, 0, 0, 0, 0, 0, 0.190487256, -0.186410303, -0.0332382812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5462819, 0.1, 0.1, 0.150000013, -0.200000051, -0.019973723, 0.126419531, -0.240973315, -0.0301887207, 0, 0, 0, 0, 0, 0, 0, 0.190487256, -0.186410303, -0.0332382812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5469583, 0.1, 0.1, 0.150000023, -0.200000057, -0.0199768877, 0.126419531, -0.240973315, -0.0301887207, 0, 0, 0, 0, 0, 0, 0, 0.189625293, -0.186626465, -0.0328162109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5476257, 0.1, 0.1, 0.150000014, -0.200000061, -0.0199781936, 0.126419531, -0.240973315, -0.0301887207, 0, 0, 0, 0, 0, 0, 0, 0.189625293, -0.186626465, -0.0328162109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5483539, 0.1, 0.1, 0.150000011, -0.200000049, -0.0199765747, 0.126419531, -0.240973315, -0.0301887207, 0, 0, 0, 0, 0, 0, 0, 0.189625293, -0.186626465, -0.0328162109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5490194, 0.1, 0.1, 0.150000017, -0.200000053, -0.0199735842, 0.126419531, -0.240973315, -0.0301887207, 0, 0, 0, 0, 0, 0, 0, 0.189625293, -0.186626465, -0.0328162109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5496827, 0.1, 0.1, 0.150000012, -0.200000055, -0.0199701037, 0.126419531, -0.240973315, -0.0301887207, 0, 0, 0, 0, 0, 0, 0, 0.189625293, -0.186626465, -0.0328162109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5503466, 0.1, 0.1, 0.150000013, -0.200000052, -0.0199671157, 0.126419531, -0.240973315, -0.0301887207, 0, 0, 0, 0, 0, 0, 0, 0.189625293, -0.186626465, -0.0328162109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5510101, 0.1, 0.1, 0.150000014, -0.200000055, -0.019965445, 0.126419531, -0.240973315, -0.0301887207, 0, 0, 0, 0, 0, 0, 0, 0.189625293, -0.186626465, -0.0328162109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5517, 0.1, 0.1, 0.150000014, -0.200000055, -0.0199651778, 0.12597915, -0.241035693, -0.0303979004, 0, 0, 0, 0, 0, 0, 0, 0.189632861, -0.186174756, -0.0324241699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5525081, 0.1, 0.1, 0.150000015, -0.200000054, -0.0199658341, 0.12597915, -0.241035693, -0.0303979004, 0, 0, 0, 0, 0, 0, 0, 0.189632861, -0.186174756, -0.0324241699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.553494, 0.1, 0.1, 0.150000016, -0.200000057, -0.0199637514, 0.12597915, -0.241035693, -0.0303979004, 0, 0, 0, 0, 0, 0, 0, 0.189632861, -0.186174756, -0.0324241699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5544523, 0.1, 0.1, 0.150000011, -0.200000048, -0.0199596434, 0.12597915, -0.241035693, -0.0303979004, 0, 0, 0, 0, 0, 0, 0, 0.189632861, -0.186174756, -0.0324241699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5553744, 0.1, 0.1, 0.150000019, -0.200000061, -0.0199558361, 0.12597915, -0.241035693, -0.0303979004, 0, 0, 0, 0, 0, 0, 0, 0.189632861, -0.186174756, -0.0324241699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.55631, 0.1, 0.1, 0.15000002, -0.200000053, -0.0199537965, 0.12514502, -0.240403076, -0.0311448486, 0, 0, 0, 0, 0, 0, 0, 0.189632861, -0.186174756, -0.0324241699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5572932, 0.1, 0.1, 0.150000021, -0.200000071, -0.0199535087, 0.12514502, -0.240403076, -0.0311448486, 0, 0, 0, 0, 0, 0, 0, 0.189542529, -0.18586499, -0.0327874023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5582722, 0.1, 0.1, 0.150000026, -0.200000047, -0.0199547197, 0.12514502, -0.240403076, -0.0311448486, 0, 0, 0, 0, 0, 0, 0, 0.189542529, -0.18586499, -0.0327874023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5591927, 0.1, 0.1, 0.150000024, -0.200000053, -0.0199571329, 0.124782397, -0.240387329, -0.0317598633, 0, 0, 0, 0, 0, 0, 0, 0.189726221, -0.185959717, -0.0329818359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5601735, 0.1, 0.1, 0.150000035, -0.200000043, -0.0199601441, 0.124782397, -0.240387329, -0.0317598633, 0, 0, 0, 0, 0, 0, 0, 0.189726221, -0.185959717, -0.0329818359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5610794, 0.1, 0.1, 0.150000023, -0.200000047, -0.019961948, 0.124782397, -0.240387329, -0.0317598633, 0, 0, 0, 0, 0, 0, 0, 0.189726221, -0.185959717, -0.0329818359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5617443, 0.1, 0.1, 0.150000032, -0.200000043, -0.0199648894, 0.124782397, -0.240387329, -0.0317598633, 0, 0, 0, 0, 0, 0, 0, 0.189726221, -0.185959717, -0.0329818359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5624099, 0.1, 0.1, 0.150000027, -0.200000038, -0.0199693893, 0.124782397, -0.240387329, -0.0317598633, 0, 0, 0, 0, 0, 0, 0, 0.189726221, -0.185959717, -0.0329818359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5630746, 0.1, 0.1, 0.150000024, -0.200000052, -0.0199740841, 0.124782397, -0.240387329, -0.0317598633, 0, 0, 0, 0, 0, 0, 0, 0.189726221, -0.185959717, -0.0329818359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5637655, 0.1, 0.1, 0.150000031, -0.200000049, -0.0199776785, 0.123475317, -0.240729785, -0.0314204346, 0, 0, 0, 0, 0, 0, 0, 0.189726221, -0.185959717, -0.0329818359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.564438, 0.1, 0.1, 0.15000003, -0.200000039, -0.0199787907, 0.123475317, -0.240729785, -0.0314204346, 0, 0, 0, 0, 0, 0, 0, 0.189300488, -0.185895996, -0.0329962402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5651539, 0.1, 0.1, 0.150000026, -0.200000047, -0.0199770243, 0.123475317, -0.240729785, -0.0314204346, 0, 0, 0, 0, 0, 0, 0, 0.189300488, -0.185895996, -0.0329962402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5658161, 0.1, 0.1, 0.150000027, -0.200000042, -0.0199737561, 0.123475317, -0.240729785, -0.0314204346, 0, 0, 0, 0, 0, 0, 0, 0.189300488, -0.185895996, -0.0329962402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5664752, 0.1, 0.1, 0.150000026, -0.200000044, -0.0199699852, 0.123475317, -0.240729785, -0.0314204346, 0, 0, 0, 0, 0, 0, 0, 0.189300488, -0.185895996, -0.0329962402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5671375, 0.1, 0.1, 0.150000025, -0.200000044, -0.0199667788, 0.123475317, -0.240729785, -0.0314204346, 0, 0, 0, 0, 0, 0, 0, 0.189300488, -0.185895996, -0.0329962402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5677986, 0.1, 0.1, 0.150000024, -0.200000045, -0.0199650155, 0.123475317, -0.240729785, -0.0314204346, 0, 0, 0, 0, 0, 0, 0, 0.189300488, -0.185895996, -0.0329962402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5684578, 0.1, 0.1, 0.150000023, -0.200000044, -0.0199650844, 0.123475317, -0.240729785, -0.0314204346, 0, 0, 0, 0, 0, 0, 0, 0.189300488, -0.185895996, -0.0329962402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5693616, 0.1, 0.1, 0.150000022, -0.200000045, -0.0199654192, 0.122555884, -0.241711572, -0.0296203857, 0, 0, 0, 0, 0, 0, 0, 0.189194189, -0.186325146, -0.0324722656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5702826, 0.1, 0.1, 0.150000023, -0.200000048, -0.0199633609, 0.122555884, -0.241711572, -0.0296203857, 0, 0, 0, 0, 0, 0, 0, 0.189194189, -0.186325146, -0.0324722656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5712581, 0.1, 0.1, 0.150000021, -0.200000048, -0.0199593759, 0.122555884, -0.241711572, -0.0296203857, 0, 0, 0, 0, 0, 0, 0, 0.189194189, -0.186325146, -0.0324722656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5721876, 0.1, 0.1, 0.15000002, -0.200000043, -0.0199555911, 0.122316406, -0.241776978, -0.0271481934, 0, 0, 0, 0, 0, 0, 0, 0.18886123, -0.186506152, -0.0321500488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5731249, 0.1, 0.1, 0.150000017, -0.200000041, -0.0199536124, 0.122316406, -0.241776978, -0.0271481934, 0, 0, 0, 0, 0, 0, 0, 0.18886123, -0.186506152, -0.0321500488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5740556, 0.1, 0.1, 0.150000015, -0.200000043, -0.019954102, 0.122316406, -0.241776978, -0.0271481934, 0, 0, 0, 0, 0, 0, 0, 0.18886123, -0.186506152, -0.0321500488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5750311, 0.1, 0.1, 0.150000015, -0.200000048, -0.0199560318, 0.122316406, -0.241776978, -0.0271481934, 0, 0, 0, 0, 0, 0, 0, 0.18886123, -0.186506152, -0.0321500488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5759715, 0.1, 0.1, 0.150000018, -0.200000051, -0.0199587535, 0.122316406, -0.241776978, -0.0271481934, 0, 0, 0, 0, 0, 0, 0, 0.18886123, -0.186506152, -0.0321500488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5770204, 0.1, 0.1, 0.15000002, -0.200000049, -0.0199601706, 0.123238525, -0.241664697, -0.0253392334, 0, 0, 0, 0, 0, 0, 0, 0.188862939, -0.186585742, -0.031939502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5779492, 0.1, 0.1, 0.150000018, -0.200000046, -0.0199598119, 0.123238525, -0.241664697, -0.0253392334, 0, 0, 0, 0, 0, 0, 0, 0.188862939, -0.186585742, -0.031939502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5786115, 0.1, 0.1, 0.150000016, -0.200000046, -0.0199617349, 0.123238525, -0.241664697, -0.0253392334, 0, 0, 0, 0, 0, 0, 0, 0.188862939, -0.186585742, -0.031939502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5792866, 0.1, 0.1, 0.150000014, -0.200000047, -0.0199661904, 0.123238525, -0.241664697, -0.0253392334, 0, 0, 0, 0, 0, 0, 0, 0.188991699, -0.186825586, -0.0322841797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5799645, 0.1, 0.1, 0.150000013, -0.200000048, -0.0199716015, 0.123238525, -0.241664697, -0.0253392334, 0, 0, 0, 0, 0, 0, 0, 0.188991699, -0.186825586, -0.0322841797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5806275, 0.1, 0.1, 0.150000014, -0.200000049, -0.0199763015, 0.123238525, -0.241664697, -0.0253392334, 0, 0, 0, 0, 0, 0, 0, 0.188991699, -0.186825586, -0.0322841797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5812911, 0.1, 0.1, 0.150000015, -0.200000049, -0.0199792273, 0.123238525, -0.241664697, -0.0253392334, 0, 0, 0, 0, 0, 0, 0, 0.188991699, -0.186825586, -0.0322841797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5819662, 0.1, 0.1, 0.150000015, -0.20000005, -0.0199795693, 0.12424585, -0.241598315, -0.0263231201, 0, 0, 0, 0, 0, 0, 0, 0.188991699, -0.186825586, -0.0322841797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.58263, 0.1, 0.1, 0.150000015, -0.20000005, -0.0199774737, 0.12424585, -0.241598315, -0.0263231201, 0, 0, 0, 0, 0, 0, 0, 0.188991699, -0.186825586, -0.0322841797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5832919, 0.1, 0.1, 0.150000014, -0.20000005, -0.0199737268, 0.12424585, -0.241598315, -0.0263231201, 0, 0, 0, 0, 0, 0, 0, 0.188991699, -0.186825586, -0.0322841797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5839669, 0.1, 0.1, 0.150000014, -0.20000005, -0.0199693738, 0.12424585, -0.241598315, -0.0263231201, 0, 0, 0, 0, 0, 0, 0, 0.188991699, -0.186825586, -0.0322841797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5846429, 0.1, 0.1, 0.150000015, -0.20000005, -0.0199655046, 0.124845264, -0.241765186, -0.0277974121, 0, 0, 0, 0, 0, 0, 0, 0.188852783, -0.186597705, -0.0327827637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5853029, 0.1, 0.1, 0.150000015, -0.20000005, -0.019963531, 0.124845264, -0.241765186, -0.0277974121, 0, 0, 0, 0, 0, 0, 0, 0.188852783, -0.186597705, -0.0327827637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5861436, 0.1, 0.1, 0.150000016, -0.200000051, -0.0199626669, 0.124845264, -0.241765186, -0.0277974121, 0, 0, 0, 0, 0, 0, 0, 0.188852783, -0.186597705, -0.0327827637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5870776, 0.1, 0.1, 0.150000015, -0.200000051, -0.0199606745, 0.124845264, -0.241765186, -0.0277974121, 0, 0, 0, 0, 0, 0, 0, 0.188852783, -0.186597705, -0.0327827637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5880121, 0.1, 0.1, 0.150000014, -0.200000051, -0.0199582378, 0.124845264, -0.241765186, -0.0277974121, 0, 0, 0, 0, 0, 0, 0, 0.188852783, -0.186597705, -0.0327827637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5889579, 0.1, 0.1, 0.150000013, -0.200000051, -0.0199562694, 0.124845264, -0.241765186, -0.0277974121, 0, 0, 0, 0, 0, 0, 0, 0.188852783, -0.186597705, -0.0327827637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5899152, 0.1, 0.1, 0.150000013, -0.200000052, -0.0199552206, 0.124162622, -0.241662402, -0.0297547852, 0, 0, 0, 0, 0, 0, 0, 0.188096143, -0.186862793, -0.0333162598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5909072, 0.1, 0.1, 0.150000013, -0.200000054, -0.0199552563, 0.124162622, -0.241662402, -0.0297547852, 0, 0, 0, 0, 0, 0, 0, 0.188096143, -0.186862793, -0.0333162598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5919177, 0.1, 0.1, 0.150000012, -0.200000053, -0.0199557098, 0.123139063, -0.241352979, -0.0290032715, 0, 0, 0, 0, 0, 0, 0, 0.188096143, -0.186862793, -0.0333162598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5928275, 0.1, 0.1, 0.150000012, -0.200000055, -0.0199573758, 0.123139063, -0.241352979, -0.0290032715, 0, 0, 0, 0, 0, 0, 0, 0.187439111, -0.187052344, -0.0328758789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5938171, 0.1, 0.1, 0.150000012, -0.200000056, -0.0199589879, 0.123139063, -0.241352979, -0.0290032715, 0, 0, 0, 0, 0, 0, 0, 0.187439111, -0.187052344, -0.0328758789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5946382, 0.1, 0.1, 0.150000013, -0.200000058, -0.0199602556, 0.123139063, -0.241352979, -0.0290032715, 0, 0, 0, 0, 0, 0, 0, 0.187439111, -0.187052344, -0.0328758789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5956767, 0.1, 0.1, 0.150000014, -0.20000006, -0.0199620166, 0.123139063, -0.241352979, -0.0290032715, 0, 0, 0, 0, 0, 0, 0, 0.187439111, -0.187052344, -0.0328758789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5963824, 0.1, 0.1, 0.150000014, -0.200000061, -0.0199631153, 0.123139063, -0.241352979, -0.0290032715, 0, 0, 0, 0, 0, 0, 0, 0.187439111, -0.187052344, -0.0328758789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5970654, 0.1, 0.1, 0.150000014, -0.200000061, -0.0199663245, 0.122303589, -0.24065542, -0.0284121338, 0, 0, 0, 0, 0, 0, 0, 0.186792822, -0.186961914, -0.032475293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5977268, 0.1, 0.1, 0.150000012, -0.200000059, -0.0199705148, 0.122303589, -0.24065542, -0.0284121338, 0, 0, 0, 0, 0, 0, 0, 0.186792822, -0.186961914, -0.032475293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5983873, 0.1, 0.1, 0.150000018, -0.200000066, -0.0199746661, 0.122303589, -0.24065542, -0.0284121338, 0, 0, 0, 0, 0, 0, 0, 0.186792822, -0.186961914, -0.032475293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5990476, 0.1, 0.1, 0.150000014, -0.200000063, -0.0199776266, 0.122303589, -0.24065542, -0.0284121338, 0, 0, 0, 0, 0, 0, 0, 0.186792822, -0.186961914, -0.032475293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.5997096, 0.1, 0.1, 0.150000012, -0.20000006, -0.0199786618, 0.122303589, -0.24065542, -0.0284121338, 0, 0, 0, 0, 0, 0, 0, 0.186792822, -0.186961914, -0.032475293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6003709, 0.1, 0.1, 0.150000018, -0.200000068, -0.0199775759, 0.122303589, -0.24065542, -0.0284121338, 0, 0, 0, 0, 0, 0, 0, 0.186792822, -0.186961914, -0.032475293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6010307, 0.1, 0.1, 0.150000016, -0.200000065, -0.0199748251, 0.122303589, -0.24065542, -0.0284121338, 0, 0, 0, 0, 0, 0, 0, 0.186792822, -0.186961914, -0.032475293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6017034, 0.1, 0.1, 0.150000012, -0.20000006, -0.0199711805, 0.120917407, -0.23934707, -0.0275012207, 0, 0, 0, 0, 0, 0, 0, 0.186792822, -0.186961914, -0.032475293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6024443, 0.1, 0.1, 0.150000016, -0.200000065, -0.019966945, 0.120917407, -0.23934707, -0.0275012207, 0, 0, 0, 0, 0, 0, 0, 0.18595918, -0.186559863, -0.0316731445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6033878, 0.1, 0.1, 0.150000004, -0.200000058, -0.0199600341, 0.120917407, -0.23934707, -0.0275012207, 0, 0, 0, 0, 0, 0, 0, 0.18595918, -0.186559863, -0.0316731445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6043605, 0.1, 0.1, 0.150000011, -0.200000064, -0.0199529429, 0.118763379, -0.237754077, -0.0280995117, 0, 0, 0, 0, 0, 0, 0, 0.18595918, -0.186559863, -0.0316731445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6053099, 0.1, 0.1, 0.150000015, -0.200000063, -0.019948487, 0.118763379, -0.237754077, -0.0280995117, 0, 0, 0, 0, 0, 0, 0, 0.184779492, -0.185978613, -0.0322349609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6062493, 0.1, 0.1, 0.15000001, -0.200000064, -0.0199484437, 0.118763379, -0.237754077, -0.0280995117, 0, 0, 0, 0, 0, 0, 0, 0.184779492, -0.185978613, -0.0322349609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6071887, 0.1, 0.1, 0.15000001, -0.200000063, -0.0199525575, 0.118763379, -0.237754077, -0.0280995117, 0, 0, 0, 0, 0, 0, 0, 0.184779492, -0.185978613, -0.0322349609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
64.6082116, 0.1, 0.1, 0.15000001, -0.200000065, -0.0199582706, 0.118763379, -0.237754077, -0.0280995117, 0, 0, 0, 0, 0, 0, 0, 0.184779492, -0.185978613, -0.0322349609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
