time, realDorsalTactorPos, realVentralTactorPos, boxPosX, boxPosY, boxPosZ, boxLocalRot_11, boxLocalRot_12, boxLocalRot_13, boxLocalRot_21, boxLocalRot_22, boxLocalRot_23, boxLocalRot_31, boxLocalRot_32, boxLocalRot_33, boxGlobalRot_11, boxGlobalRot_12, boxGlobalRot_13, boxGlobalRot_21, boxGlobalRot_22, boxGlobalRot_23, boxGlobalRot_31, boxGlobalRot_32, boxGlobalRot_33, indexForceX, indexForceY, indexForceZ, indexForceGlobalX, indexForceGlobalY, indexForceGlobalZ, indexContact, indexPosX, indexPosY, indexPosZ, indexRot_11, indexRot_12, indexRot_13, indexRot_21, indexRot_22, indexRot_23, indexRot_31, indexRot_32, indexRot_33, thumbForceX, thumbForceY, thumbForceZ, thumbForceGlobalX, thumbForceGlobalY, thumbForceGlobalZ, thumbContact, thumbPosX, thumbPosY, thumbPosZ, thumbRot_11, thumbRot_12, thumbRot_13, thumbRot_21, thumbRot_22, thumbRot_23, thumbRot_31, thumbRot_32, thumbRot_33, mapping, boxInitParam, trialSuccess, 
867.030004, 0.1, 0.1, 0.0296835129, 0.264741535, -0.0199619735, 0.81947667, -0.573112542, 2.26650106e-005, 0.573112542, 0.819476671, 9.43867787e-006, -2.39828721e-005, 5.25482555e-006, 1, 0.819476654, -0.573112566, -1.41597963e-005, 0.573112566, 0.819476654, 5.15384781e-007, 1.1308249e-005, -8.53750301e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.220137012, 0.0606336426, -0.0964665039, -0.410290358, 0.832940016, -0.371127971, -0.854370117, -0.208984375, 0.475585938, 0.318594258, 0.512236423, 0.797613479, 0, 0, 0, 0, 0, 0, 0, 0.263921094, 0.0987321289, -0.0600738281, -0.51861627, 0.737246037, -0.432880499, -0.179321289, -0.588745117, -0.787963867, -0.835888858, -0.331000058, 0.437617732, 1, 3, 1, 
867.030886, 0.1, 0.1, 0.0296835178, 0.26474151, -0.0199613795, 0.819476612, -0.573112626, -1.54323694e-005, 0.573112626, 0.819476612, -1.96788316e-005, 2.39246526e-005, 7.28185647e-006, 1, 0.819476612, -0.573112626, 1.44134295e-005, 0.573112627, 0.819476612, 1.18775099e-006, -1.24921835e-005, 7.28718431e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.22054895, 0.0592363281, -0.0950067139, -0.410950483, 0.831678175, -0.373064163, -0.854125977, -0.208374023, 0.476196289, 0.318328036, 0.51441375, 0.796313447, 0, 0, 0, 0, 0, 0, 0, 0.264349268, 0.097767627, -0.0586009766, -0.518846314, 0.736313103, -0.434043475, -0.177856445, -0.589599609, -0.787719727, -0.836035779, -0.331466341, 0.437004528, 1, 3, 1, 
867.031702, 0.1, 0.1, 0.0296835323, 0.264741493, -0.0199617454, 0.819476645, -0.573112579, 1.36751738e-005, 0.573112578, 0.819476645, 1.81408199e-005, -2.16032176e-005, -7.0285641e-006, 1, 0.819476664, -0.573112552, -9.16935394e-006, 0.573112552, 0.819476664, -1.57258602e-005, 1.65267594e-005, 7.63190358e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.22054895, 0.0592363281, -0.0950067139, -0.410950483, 0.831678175, -0.373064163, -0.854125977, -0.208374023, 0.476196289, 0.318328036, 0.51441375, 0.796313447, 0, 0, 0, 0, 0, 0, 0, 0.264349268, 0.097767627, -0.0586009766, -0.518846314, 0.736313103, -0.434043475, -0.177856445, -0.589599609, -0.787719727, -0.836035779, -0.331466341, 0.437004528, 1, 3, 1, 
867.032531, 0.1, 0.1, 0.0296835381, 0.264741471, -0.0199630509, 0.81947667, -0.573112543, -2.65061069e-005, 0.573112543, 0.81947667, -8.38848569e-006, 2.65286826e-005, -8.31681401e-006, 1, 0.819476681, -0.573112527, 8.52673832e-006, 0.573112527, 0.819476681, 1.64190497e-005, -1.63974263e-005, -8.56824778e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.22054895, 0.0592363281, -0.0950067139, -0.410950483, 0.831678175, -0.373064163, -0.854125977, -0.208374023, 0.476196289, 0.318328036, 0.51441375, 0.796313447, 0, 0, 0, 0, 0, 0, 0, 0.264349268, 0.097767627, -0.0586009766, -0.518846314, 0.736313103, -0.434043475, -0.177856445, -0.589599609, -0.787719727, -0.836035779, -0.331466341, 0.437004528, 1, 3, 1, 
867.033357, 0.1, 0.1, 0.0296835537, 0.264741456, -0.0199641475, 0.819476565, -0.573112693, 1.29516062e-005, 0.573112693, 0.819476565, 1.13002593e-006, -1.126117e-005, 6.49670013e-006, 1, 0.819476563, -0.573112696, -2.20017945e-005, 0.573112696, 0.819476563, -7.88652768e-006, 2.25498241e-005, -6.14668316e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.22054895, 0.0592363281, -0.0950067139, -0.410950483, 0.831678175, -0.373064163, -0.854125977, -0.208374023, 0.476196289, 0.318328036, 0.51441375, 0.796313447, 0, 0, 0, 0, 0, 0, 0, 0.264349268, 0.097767627, -0.0586009766, -0.518846314, 0.736313103, -0.434043475, -0.177856445, -0.589599609, -0.787719727, -0.836035779, -0.331466341, 0.437004528, 1, 3, 1, 
867.034166, 0.1, 0.1, 0.0296835583, 0.264741435, -0.0199653381, 0.819476463, -0.57311284, -9.61729589e-006, 0.57311284, 0.819476463, -1.64352105e-005, 1.73003778e-005, 7.9564724e-006, 1, 0.819476472, -0.573112826, 1.57358746e-005, 0.573112826, 0.819476472, 1.17726101e-006, -1.35698824e-005, 8.05369385e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.22054895, 0.0592363281, -0.0950067139, -0.410950483, 0.831678175, -0.373064163, -0.854125977, -0.208374023, 0.476196289, 0.318328036, 0.51441375, 0.796313447, 0, 0, 0, 0, 0, 0, 0, 0.264349268, 0.097767627, -0.0586009766, -0.518846314, 0.736313103, -0.434043475, -0.177856445, -0.589599609, -0.787719727, -0.836035779, -0.331466341, 0.437004528, 1, 3, 1, 
867.034984, 0.1, 0.1, 0.0296835707, 0.264741419, -0.0199663255, 0.81947645, -0.573112857, 1.73960325e-005, 0.573112857, 0.81947645, 1.86728653e-005, -2.49572982e-005, -5.33208346e-006, 1, 0.819476475, -0.573112823, -3.32643312e-006, 0.573112822, 0.819476475, -1.19372489e-005, 9.5673241e-006, 7.87587317e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.22054895, 0.0592363281, -0.0950067139, -0.410950483, 0.831678175, -0.373064163, -0.854125977, -0.208374023, 0.476196289, 0.318328036, 0.51441375, 0.796313447, 0, 0, 0, 0, 0, 0, 0, 0.264349268, 0.097767627, -0.0586009766, -0.518846314, 0.736313103, -0.434043475, -0.177856445, -0.589599609, -0.787719727, -0.836035779, -0.331466341, 0.437004528, 1, 3, 1, 
867.03588, 0.1, 0.1, 0.0296835736, 0.264741394, -0.0199654904, 0.819476471, -0.573112828, -1.24497895e-005, 0.573112828, 0.819476471, -8.92995938e-007, 1.0714097e-005, -6.40334491e-006, 1, 0.819476476, -0.573112821, 1.42361954e-005, 0.57311282, 0.819476476, 1.76364594e-005, -2.17739082e-005, -6.29371749e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.221175952, 0.0578369385, -0.0937877441, -0.411794455, 0.830353055, -0.375317874, -0.853759766, -0.207641602, 0.477294922, 0.318461708, 0.516971875, 0.794569337, 0, 0, 0, 0, 0, 0, 0, 0.264837012, 0.0961873535, -0.0576256348, -0.518054105, 0.735527458, -0.436292503, -0.177734375, -0.591552734, -0.786376953, -0.836566228, -0.329830518, 0.437381859, 1, 3, 1, 
867.036692, 0.1, 0.1, 0.0296835849, 0.264741377, -0.0199643751, 0.819476412, -0.573112911, 2.63371217e-005, 0.573112911, 0.819476413, 1.12999112e-005, -2.8058775e-005, 5.83413376e-006, 1, 0.819476403, -0.573112925, -7.87343171e-006, 0.573112925, 0.819476403, 3.4343588e-006, 4.48381608e-006, -7.32674148e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.221175952, 0.0578369385, -0.0937877441, -0.411794455, 0.830353055, -0.375317874, -0.853759766, -0.207641602, 0.477294922, 0.318461708, 0.516971875, 0.794569337, 0, 0, 0, 0, 0, 0, 0, 0.264837012, 0.0961873535, -0.0576256348, -0.518054105, 0.735527458, -0.436292503, -0.177734375, -0.591552734, -0.786376953, -0.836566228, -0.329830518, 0.437381859, 1, 3, 1, 
867.037524, 0.1, 0.1, 0.0296835893, 0.264741357, -0.0199634035, 0.819476363, -0.573112982, -1.86223586e-005, 0.573112982, 0.819476363, -2.39929561e-005, 2.90112573e-005, 8.98894498e-006, 1, 0.819476358, -0.57311299, 1.64954088e-005, 0.57311299, 0.819476358, 2.44160652e-007, -1.36575291e-005, 9.25364915e-006, 1, 0, 0, 0, 0, 0, 0, 0, 0.221175952, 0.0578369385, -0.0937877441, -0.411794455, 0.830353055, -0.375317874, -0.853759766, -0.207641602, 0.477294922, 0.318461708, 0.516971875, 0.794569337, 0, 0, 0, 0, 0, 0, 0, 0.264837012, 0.0961873535, -0.0576256348, -0.518054105, 0.735527458, -0.436292503, -0.177734375, -0.591552734, -0.786376953, -0.836566228, -0.329830518, 0.437381859, 1, 3, 1, 
